Mock_mean_up	NT_mean_up	T_mean_up	Check_Mock_NT_up	Check_Mock_T_up	Checkreverse
ENSG00000234424	-1.10825505794601	0.834890854396415	0.273364203549597	1	1	1
ENSG00000234459	-1.15188189487283	0.64576984688457	0.506112047988257	1	1	1
ENSG00000234473	-1.15431039638103	0.551162283675044	0.603148112705982	1	1	0
ENSG00000234498	1.14944345238778	-0.670036008031098	-0.479407444356689	0	0	0
ENSG00000234502	-1.15122093444988	0.498036179840164	0.653184754609718	1	1	0
ENSG00000234653	-1.15467610473957	0.58384342381143	0.570832680928138	1	1	1
ENSG00000234665	-1.12778927576506	0.778530404012016	0.349258871753044	1	1	1
ENSG00000234719	-1.1363993363773	0.745533847666049	0.390865488711252	1	1	1
ENSG00000234772	-1.14740221338262	0.685955819481046	0.461446393901569	1	1	1
ENSG00000234807	-1.1015684512307	0.850634539005042	0.250933912225659	1	1	1
ENSG00000234883	-1.15469619814961	0.580089902152962	0.574606295996653	1	1	1
ENSG00000234911	-1.13612423226406	0.746713443154257	0.389410789109802	1	1	1
ENSG00000234917	-1.13818659668574	0.400574891800148	0.737611704885593	1	1	0
ENSG00000235008	-1.15269118084614	0.517377114101862	0.63531406674428	1	1	0
ENSG00000235020	-1.15468802629478	0.572688752832542	0.581999273462238	1	1	0
ENSG00000235045	-1.09383602846371	0.867296005245668	0.226540023218047	1	1	1
ENSG00000235079	-1.12338479011297	0.330381003190186	0.793003786922786	1	1	0
ENSG00000235081	-1.13298820824815	0.759505217736708	0.37348299051144	1	1	1
ENSG00000235100	-1.15331932152439	0.625556561981856	0.527762759542537	1	1	1
ENSG00000235109	-1.14723938606399	0.687115698678199	0.460123687385789	1	1	1
ENSG00000235120	-1.04081584343951	0.95345155120064	0.0873642922388687	1	1	1
ENSG00000235199	-1.15074608610736	0.492683358198558	0.658062727908805	1	1	0
ENSG00000235258	-1.15015927855594	0.486478141188201	0.663681137367744	1	1	0
ENSG00000235274	-1.15390404046324	0.539815797322531	0.614088243140711	1	1	0
ENSG00000235290	-1.13606273064818	0.746975781342444	0.389086949305738	1	1	1
ENSG00000235429	-1.15468132902462	0.583108792584388	0.57157253644023	1	1	1
ENSG00000235493	-1.15170682072398	0.647815548486151	0.503891272237826	1	1	1
ENSG00000235532	-1.12564459718995	0.785741971600324	0.339902625589622	1	1	1
ENSG00000235571	-1.07067075412805	0.909832509484493	0.160838244643558	1	1	1
ENSG00000235573	-1.12427504373594	0.790181858619416	0.334093185116528	1	1	1
ENSG00000235651	-1.14479813093773	0.441716512880134	0.703081618057599	1	1	0
ENSG00000235688	-1.14870011368123	0.676163791776275	0.472536321904953	1	1	1
ENSG00000235706	-1.15275718271842	0.518385848120782	0.634371334597638	1	1	0
ENSG00000235724	-1.15460025371671	0.564120954351146	0.590479299365568	1	1	0
ENSG00000235795	-1.14745594425373	0.685570012512329	0.461885931741401	1	1	1
ENSG00000235805	-0.982180281994018	1.01691465568476	-0.034734373690746	1	1	1
ENSG00000235823	-1.14824203225267	0.46850294699893	0.679739085253736	1	1	0
ENSG00000235863	-1.15430081675138	0.550840365895329	0.603460450856054	1	1	0
ENSG00000235903	-1.14659147436851	0.454991074642624	0.691600399725883	1	1	0
ENSG00000235927	-1.14458393490848	0.704374184130285	0.4402097507782	1	1	1
ENSG00000235990	-1.14812657323214	0.467508001065966	0.680618572166175	1	1	0
ENSG00000235991	-0.952798824982227	1.04131604291933	-0.0885172179370983	1	1	1
ENSG00000236021	-1.07964488340098	0.89447042817378	0.185174455227204	1	1	1
ENSG00000236095	-1.09097312170065	0.873104075331849	0.217869046368803	1	1	1
ENSG00000236116	-1.11734785447225	0.306383758819498	0.810964095652755	1	1	0
ENSG00000236136	-1.07588435032999	0.901060129191318	0.174824221138671	1	1	1
ENSG00000236204	-1.11947171548206	0.804862985323326	0.314608730158729	1	1	1
ENSG00000236277	-0.983702202789526	1.01553753636351	-0.0318353335739833	1	1	1
ENSG00000236345	-1.10650860998676	0.839137186640519	0.267371423346244	1	1	1
ENSG00000236389	-1.14030668227638	0.727555700608698	0.412750981667677	1	1	1
ENSG00000236404	-1.12674999810432	0.782066177038247	0.344683821066068	1	1	1
ENSG00000236430	-1.15420783471615	0.606313602565173	0.547894232150974	1	1	1
ENSG00000236480	-1.1017214317766	0.850289196619664	0.251432235156933	1	1	1
ENSG00000236484	-1.06841753035977	0.913501509132297	0.154916021227472	1	1	1
ENSG00000236501	-1.09859322646281	0.857224676384997	0.241368550077815	1	1	1
ENSG00000236505	-1.05457705938428	0.934597281581055	0.119979777803223	1	1	1
ENSG00000236519	-0.790158180379736	-0.334124267923792	1.12428244830353	1	1	0
ENSG00000236520	-1.09319806142351	0.868606016466576	0.224592044956937	1	1	1
ENSG00000236559	-1.10373662161847	0.258058674184296	0.845677947434177	1	1	0
ENSG00000236674	-0.922407219697643	1.06276299244313	-0.140355772745489	1	1	1
ENSG00000236682	-1.15406578592127	0.610185891685448	0.543879894235818	1	1	1
ENSG00000236754	-1.15300348918759	0.63069782785577	0.522305661331816	1	1	1
ENSG00000236756	-1.11182017132744	0.825895140753937	0.285925030573502	1	1	1
ENSG00000236796	-1.10079293756465	0.852375245281329	0.248417692283327	1	1	1
ENSG00000236797	-0.921763345943225	-0.141417464132752	1.06318081007598	1	1	0
ENSG00000236824	-1.15411503588755	0.545216303241585	0.608898732645964	1	1	0
ENSG00000236859	-1.15430100485442	0.603454354693565	0.550846650160859	1	1	1
ENSG00000236861	-0.925399604180259	1.06080236807465	-0.135402763894388	1	1	1
ENSG00000236998	-1.15469771857754	0.575138874249606	0.579558844327931	1	1	0
ENSG00000237011	-1.08116650127807	0.891737415338258	0.189429085939807	1	1	1
ENSG00000237016	-1.14665772668832	0.691150946883203	0.455506779805116	1	1	1
ENSG00000237090	-1.14580997170278	0.696758252097591	0.449051719605192	1	1	1
ENSG00000237101	-1.13648659227637	0.745157595113815	0.391328997162551	1	1	1
ENSG00000237158	-1.11662675493161	0.303640022699005	0.812986732232605	1	1	0
ENSG00000237187	-1.0538339270133	0.935665713604798	0.1181682134085	1	1	1
ENSG00000237213	-1.15088242933185	0.656695293895303	0.494187135436547	1	1	1
ENSG00000237234	-0.973957629171231	1.02415188021192	-0.0501942510406929	1	1	1
ENSG00000237289	-1.15459456968115	0.590844784503086	0.56374978517806	1	1	1
ENSG00000237359	-1.11625586678783	0.814017811850071	0.302238054937764	1	1	1
ENSG00000237379	-1.14969158478056	0.667888497174549	0.481803087606012	1	1	1
ENSG00000237385	-1.11881234444611	0.806780793872579	0.312031550573534	1	1	1
ENSG00000237409	-1.14529372110929	0.700031001210858	0.445262719898435	1	1	1
ENSG00000237413	-1.13347242635517	0.757603166889851	0.375869259465315	1	1	1
ENSG00000237436	-1.12730032756401	0.347096524686376	0.780203802877632	1	1	0
ENSG00000237491	-1.1239719840178	0.332823965579293	0.791148018438504	1	1	0
ENSG00000237522	-1.15221936413996	0.510589435766356	0.6416299283736	1	1	0
ENSG00000237606	-1.15045168492375	0.660932846213504	0.489518838710244	1	1	1
ENSG00000237621	-1.08474955838802	0.885141167106757	0.19960839128126	1	1	1
ENSG00000237638	-1.15122029220036	0.498028710694644	0.653191581505719	1	1	0
ENSG00000237643	-1.12175424667596	0.323705123413171	0.79804912326279	1	1	0
ENSG00000237756	-1.13816727042859	0.400467359624281	0.73769991080431	1	1	0
ENSG00000237781	-1.12515499960744	0.33781168802668	0.787343311580757	1	1	0
ENSG00000237788	-1.14923462571357	0.671801834750665	0.477432790962905	1	1	1
ENSG00000237842	1.09028150837109	-0.874480509420229	-0.215800998950864	0	0	0
ENSG00000237848	-1.09665297617946	0.861398664077229	0.235254312102232	1	1	1
ENSG00000237851	-0.94883206875357	1.04431802505467	-0.0954859563010996	1	1	1
ENSG00000237877	-1.15266043024936	0.63574780008922	0.516912630160141	1	1	1
ENSG00000237899	-0.954444861454676	-0.0856063663611498	1.04005122781583	1	1	0
ENSG00000237943	-1.15348954492416	0.530958286322738	0.622531258601423	1	1	0
ENSG00000237978	-1.05207866894512	0.938165353747001	0.11391331519812	1	1	1
ENSG00000238055	-1.15061504062391	0.491261275794288	0.659353764829625	1	1	0
ENSG00000238061	-1.1507022056844	0.658497512113993	0.492204693570408	1	1	1
ENSG00000238137	-1.10122480539657	0.851407924580607	0.249816880815968	1	1	1
ENSG00000238181	-1.13862805305709	0.735580732737463	0.403047320319628	1	1	1
ENSG00000238186	-1.04201591518679	0.951881633249129	0.0901342819376568	1	1	1
ENSG00000238223	-1.00779890379438	0.992014220300213	0.0157846834941657	1	1	1
ENSG00000238269	-1.07861075953358	0.896305550724437	0.182305208809147	1	1	1
ENSG00000238276	-1.09036556390214	0.874313763161108	0.216051800741027	1	1	1
ENSG00000238287	-1.10179896351998	0.850113924910252	0.251685038609729	1	1	1
ENSG00000238723	-1.15470051477794	0.577148072650721	0.57755244212722	1	1	0
ENSG00000238797	-1.13986723721905	0.729705365598635	0.410161871620419	1	1	1
ENSG00000239335	-0.8650893601317	1.0949005506069	-0.229811190475202	1	1	1
ENSG00000239405	-1.06491562043079	0.919066192201461	0.145849428229325	1	1	1
ENSG00000239468	-1.15102740249344	0.495814648354581	0.655212754138858	1	1	0
ENSG00000239474	-1.13974541391529	0.730294942306439	0.409450471608847	1	1	1
ENSG00000239617	-1.09131569984974	0.218897184534875	0.872418515314861	1	1	0
ENSG00000239648	-1.13530613978524	0.750163279810984	0.38514285997426	1	1	1
ENSG00000239650	-0.933450725337655	1.05536982881537	-0.12191910347772	1	1	1
ENSG00000239670	-1.07035533728923	0.910350414126401	0.160004923162831	1	1	1
ENSG00000239683	-1.11403431273065	0.820067840728728	0.293966472001927	1	1	1
ENSG00000239705	-1.09544682915185	0.863946727087622	0.231500102064227	1	1	1
ENSG00000239774	-1.0774738871399	0.898302677336011	0.179171209803888	1	1	1
ENSG00000239831	-0.983861710867275	1.01539250676732	-0.0315307959000487	1	1	1
ENSG00000239861	-0.893857878534884	1.07998783837229	-0.186129959837401	1	1	1
ENSG00000240031	-1.15059198087274	0.659578670528475	0.491013310344265	1	1	1
ENSG00000240038	-1.12371473978074	0.791963622955393	0.331751116825349	1	1	1
ENSG00000240097	-0.895988724587268	1.07879001387928	-0.182801289292013	1	1	1
ENSG00000240138	-1.11809426034454	0.808844885843636	0.309249374500901	1	1	1
ENSG00000240207	-1.14596029244326	0.695785911996359	0.450174380446902	1	1	1
ENSG00000240210	-1.02565074628445	0.972205836358295	0.0534449099261572	1	1	1
ENSG00000240219	-1.15465160337156	0.568119492782821	0.586532110588738	1	1	0
ENSG00000240291	-1.10711189247884	0.837681698590279	0.269430193888561	1	1	1
ENSG00000240441	-1.15448958163273	0.596359037495653	0.558130544137074	1	1	1
ENSG00000240476	-1.03208404560011	0.0675981666560715	0.964485878944037	1	1	0
ENSG00000240520	-1.14540972014113	0.699304345672469	0.446105374468659	1	1	1
ENSG00000240567	-1.06906612745997	0.912452646893263	0.156613480566708	1	1	1
ENSG00000240571	-1.11559171635059	0.815848840734022	0.299742875616571	1	1	1
ENSG00000240591	-1.15452389241579	0.559770909051135	0.594752983364656	1	1	0
ENSG00000240596	-1.03131540792216	0.965425863168419	0.0658895447537441	1	1	1
ENSG00000240634	-1.13159634194154	0.764839094346819	0.366757247594723	1	1	1
ENSG00000240677	-1.14805407567063	0.681166570698028	0.466887504972603	1	1	1
ENSG00000240710	-1.15419145110275	0.606786981014721	0.547404470088033	1	1	1
ENSG00000240720	-1.15468247689083	0.582934374501202	0.571748102389631	1	1	1
ENSG00000240729	-1.15168414456374	0.648075882719623	0.503608261844121	1	1	1
ENSG00000240752	-1.04126446679024	0.952866235586091	0.0883982312041525	1	1	1
ENSG00000240770	-1.09359352111298	0.867795059515831	0.225798461597146	1	1	1
ENSG00000240875	-1.1545653216881	0.561979443324684	0.592585878363414	1	1	0
ENSG00000240890	-1.1520894591927	0.5088330601274	0.643256399065301	1	1	0
ENSG00000240891	-1.11625557186645	0.814018629278253	0.302236942588196	1	1	1
ENSG00000240963	-1.07389393775079	0.904457319541305	0.169436618209483	1	1	1
ENSG00000241007	-1.15466496871782	0.569483439072041	0.585181529645774	1	1	0
ENSG00000241170	-1.1537850153067	0.537079145068844	0.616705870237858	1	1	0
ENSG00000241318	-1.1492096153921	0.477198725145915	0.672010890246181	1	1	0
ENSG00000241322	-1.1455989090417	0.698108491313283	0.447490417728419	1	1	1
ENSG00000241352	-1.03673225730054	0.958695176073207	0.0780370812273367	1	1	1
ENSG00000241472	-1.1540599762464	0.543725657779888	0.610334318466514	1	1	0
ENSG00000241532	-1.01302047512807	0.986449960579823	0.0265705145482508	1	1	1
ENSG00000241535	-1.15417852437786	0.547023494300652	0.607155030077207	1	1	0
ENSG00000241568	-1.14743004584726	0.461673881304965	0.685756164542297	1	1	0
ENSG00000241597	-1.05306844683658	0.9367599353232	0.116308511513384	1	1	1
ENSG00000241661	-0.94756094590809	1.04526642233716	-0.0977054764290734	1	1	1
ENSG00000241829	-1.1116635866282	0.826300003319823	0.285363583308374	1	1	1
ENSG00000241926	-1.15460302634136	0.56430579570217	0.590297230639195	1	1	0
ENSG00000241941	-1.15436244218914	0.601378618627083	0.552983823562055	1	1	1
ENSG00000241943	-1.1545194448994	0.559549880217546	0.594969564681853	1	1	0
ENSG00000241954	-1.10341363056678	0.846424934695094	0.25698869587169	1	1	1
ENSG00000242021	-1.15336357830842	0.624789399505361	0.528574178803058	1	1	1
ENSG00000242062	-1.00269045889102	0.997287648216765	0.00540281067425894	1	1	1
ENSG00000242103	-1.0064219188685	0.993451911330136	0.012970007538364	1	1	1
ENSG00000242142	-1.03340570445265	0.962858080261975	0.0705476241906742	1	1	1
ENSG00000242152	-1.14929148020901	0.477966786142261	0.671324694066751	1	1	0
ENSG00000242236	-1.14597037521572	0.695720367348465	0.450250007867254	1	1	1
ENSG00000242329	-1.154676813981	0.583748667594147	0.570928146386858	1	1	1
ENSG00000242337	-1.12778172850427	0.778556370654409	0.349225357849858	1	1	1
ENSG00000242353	-1.1445406865217	0.704633339118182	0.439907347403517	1	1	1
ENSG00000242516	-1.14388090965954	0.435366854205974	0.708514055453565	1	1	0
ENSG00000242525	-1.1331580911165	0.374317360860286	0.758840730256218	1	1	0
ENSG00000242537	-1.14984921404123	0.666494737120866	0.483354476920362	1	1	1
ENSG00000242571	-0.118546971678145	1.05398950643463	-0.935442534756482	1	0	1
ENSG00000242575	-1.15469571708106	0.574458097998796	0.580237619082266	1	1	0
ENSG00000242622	-1.1022350937787	0.253110250784049	0.849124842994653	1	1	0
ENSG00000242689	-1.146772836011	0.690365249169339	0.456407586841666	1	1	1
ENSG00000242703	-1.15230169026658	0.640576080535225	0.511725609731351	1	1	1
ENSG00000242770	-1.11545082679421	0.816234774452157	0.299216052342048	1	1	1
ENSG00000242950	-1.13238743709545	0.761831187431633	0.370556249663815	1	1	1
ENSG00000243007	-1.1492534430171	0.671644208514757	0.477609234502347	1	1	1
ENSG00000243025	-1.15045941156757	0.489600524124125	0.660858887443444	1	1	0
ENSG00000243038	-1.07053430455367	0.910056729346872	0.160477575206803	1	1	1
ENSG00000243137	-1.13916101029816	0.733086298509316	0.406074711788842	1	1	1
ENSG00000243144	-1.12535312043154	0.786697241741487	0.338655878690053	1	1	1
ENSG00000243167	-1.06768062190623	0.914686168491886	0.152994453414347	1	1	1
ENSG00000243176	-1.05289567837866	0.937006017574145	0.115889660804514	1	1	1
ENSG00000243188	-1.10999451925629	0.83055873265321	0.279435786603083	1	1	1
ENSG00000243244	-1.15175490968858	0.647260022787677	0.504494886900901	1	1	1
ENSG00000243417	-1.13048556430792	0.768962667458645	0.361522896849274	1	1	1
ENSG00000243431	-1.15323877313381	0.626920968108835	0.526317805024974	1	1	1
ENSG00000243479	-1.1543544812815	0.601657817819193	0.552696663462306	1	1	1
ENSG00000243518	-1.1101584847707	0.830144878222911	0.280013606547785	1	1	1
ENSG00000243550	-0.813173603219411	1.1165597012829	-0.303386098063494	1	1	1
ENSG00000243649	-1.14101140636827	0.416981347125823	0.724030059242451	1	1	0
ENSG00000243819	-1.14390537192355	0.708372534456524	0.435532837467028	1	1	1
ENSG00000243838	-1.06420515209319	0.920175437367424	0.144029714725764	1	1	1
ENSG00000243904	-0.466020954506957	1.14795219805886	-0.681931243551906	1	0	1
ENSG00000244009	-1.15424687388668	0.60515227195513	0.549094601931551	1	1	1
ENSG00000244020	-1.14955268765422	0.669097411093227	0.480455276560993	1	1	1
ENSG00000244055	-1.15262477687585	0.51637831800275	0.636246458873097	1	1	0
ENSG00000244061	-1.13379560608932	0.756319667435809	0.377475938653507	1	1	1
ENSG00000244099	-1.15311610602328	0.524189794282882	0.628926311740397	1	1	0
ENSG00000244119	-1.15137668035778	0.651509214258666	0.499867466099116	1	1	1
ENSG00000244203	-1.14762954116669	0.463316683807417	0.684312857359278	1	1	0
ENSG00000244217	-1.15469692741027	0.574847589466088	0.579849337944183	1	1	0
ENSG00000244234	-1.02137289797662	0.977160513068115	0.0442123849085048	1	1	1
ENSG00000244286	-1.13898142416354	0.733932150161705	0.405049274001834	1	1	1
ENSG00000244292	-1.15381337967104	0.61609870010638	0.537714679564659	1	1	1
ENSG00000244471	-1.13195670832274	0.763476475322967	0.368480232999773	1	1	1
ENSG00000244482	-1.12346678161984	0.330720852302664	0.792745929317177	1	1	0
ENSG00000244588	-1.08425779925447	0.886060242436938	0.198197556817536	1	1	1
ENSG00000244752	-1.02997761326948	0.967050292632803	0.0629273206366789	1	1	1
ENSG00000244879	-1.10014059568469	0.246313812652479	0.853826783032211	1	1	0
ENSG00000245025	-1.12925589274118	0.355855710352498	0.77340018238868	1	1	0
ENSG00000245059	-1.13063379971958	0.362214934830511	0.768418864889066	1	1	0
ENSG00000245060	-1.15434672822505	0.601926611921323	0.552420116303732	1	1	1
ENSG00000245149	-1.14956556342426	0.668986080708471	0.480579482715792	1	1	1
ENSG00000245534	-1.11874721672435	0.806969042091542	0.311778174632813	1	1	1
ENSG00000245573	-1.1544661140835	0.557083774803548	0.597382339279947	1	1	0
ENSG00000245614	-1.13270510169337	0.372099199657155	0.760605902036213	1	1	0
ENSG00000245648	-1.15365670062562	0.619339088088117	0.534317612537506	1	1	1
ENSG00000245888	-1.15354510442317	0.53204818473691	0.621496919686256	1	1	0
ENSG00000246067	-1.12707524711089	0.346107081743961	0.780968165366934	1	1	0
ENSG00000246082	-1.09374135181075	0.226250352930675	0.867490998880072	1	1	0
ENSG00000246203	-1.09405881587631	0.866836350565266	0.22722246531104	1	1	1
ENSG00000246308	-1.09937576787712	0.243861641190433	0.855514126686691	1	1	0
ENSG00000246350	-1.15465402787409	0.586302365495953	0.568351662378137	1	1	1
ENSG00000246465	-1.08447932339912	0.198832544941857	0.885646778457264	1	1	0
ENSG00000246526	-1.15427637744322	0.550035912850062	0.604240464593158	1	1	0
ENSG00000246731	-1.15137788499671	0.651496095560383	0.499881789436332	1	1	1
ENSG00000246763	-1.09859192314786	0.857227512077793	0.241364411070069	1	1	1
ENSG00000246982	-1.11984446477389	0.803769071686648	0.316075393087246	1	1	1
ENSG00000246985	-1.14726881301143	0.686907099677991	0.460361713333443	1	1	1
ENSG00000247081	-1.12274730470722	0.794994857147844	0.327752447559373	1	1	1
ENSG00000247095	-1.13749485494402	0.396761697738638	0.740733157205378	1	1	0
ENSG00000247157	-1.0925271051984	0.869973906627456	0.222553198570948	1	1	1
ENSG00000247199	-1.13541855259327	0.749694255952248	0.385724296641022	1	1	1
ENSG00000247213	-1.15399255833645	0.612008869447514	0.541983688888939	1	1	1
ENSG00000247373	-1.08583066161267	0.202725926611641	0.883104735001031	1	1	0
ENSG00000247809	-1.12728632104935	0.780251477034603	0.347034844014748	1	1	1
ENSG00000247828	-1.14978791250891	0.482748325938597	0.66703958657031	1	1	0
ENSG00000247877	-0.981483813605261	1.01754086534674	-0.0360570517414755	1	1	1
ENSG00000248115	-1.14909155777528	0.672990910241	0.476100647534283	1	1	1
ENSG00000248150	-1.10496027471985	0.842819754822427	0.262140519897425	1	1	1
ENSG00000248174	-1.12592623566788	0.784813481538997	0.341112754128884	1	1	1
ENSG00000248192	-1.15337961529324	0.528871429699206	0.62450818559403	1	1	0
ENSG00000248200	-1.15369549615654	0.535134121874344	0.618561374282199	1	1	0
ENSG00000248243	-1.13696400000991	0.39388346905153	0.743080530958383	1	1	0
ENSG00000248265	-1.14212168398546	0.718263234050977	0.423858449934478	1	1	1
ENSG00000248278	1.06894017607923	-0.912656781317926	-0.156283394761302	0	0	0
ENSG00000248288	-0.962947686356014	1.03333325915838	-0.0703855728023666	1	1	1
ENSG00000248489	-1.1538748462695	0.539126983307749	0.614747862961746	1	1	0
ENSG00000248559	-1.00857278523289	0.991200864228948	0.0173719210039378	1	1	1
ENSG00000248576	-1.15372203644697	0.618020427384559	0.535701609062413	1	1	1
ENSG00000248583	-1.15372547439547	0.535775667477348	0.617949806918124	1	1	0
ENSG00000248735	-1.05296956708384	0.936900814048109	0.116068753035727	1	1	1
ENSG00000248753	-1.15442674960882	0.555438163193358	0.598988586415465	1	1	0
ENSG00000248757	-1.15422668458094	0.54846774138977	0.605758943191174	1	1	0
ENSG00000248831	-0.811500561695426	1.11715742782897	-0.30565686613354	1	1	1
ENSG00000248846	-1.14763942129903	0.684240809223652	0.463398612075379	1	1	1
ENSG00000248883	-0.848481728761028	1.10251740604256	-0.25403567728153	1	1	1
ENSG00000248898	-1.10803208661645	0.835438628171798	0.272593458444654	1	1	1
ENSG00000248926	-1.02138750659432	0.977143826756026	0.0442436798382908	1	1	1
ENSG00000248932	-1.15320801585865	0.525776317449378	0.627431698409267	1	1	0
ENSG00000248954	-1.12300155389766	0.794203661455191	0.328797892442469	1	1	1
ENSG00000248971	-1.13825751991774	0.737287505681602	0.400970014236134	1	1	1
ENSG00000248988	-1.00048259366602	0.999516706630533	0.000965887035488108	1	1	1
ENSG00000249069	-1.1487137716804	0.472658788198962	0.676054983481436	1	1	0
ENSG00000249112	-1.15357142741712	0.532573482537439	0.620997944879677	1	1	0
ENSG00000249207	-1.15431776390663	0.602905239893629	0.551412524013005	1	1	1
ENSG00000249271	-1.05199058837054	0.113700676848526	0.938289911522015	1	1	0
ENSG00000249364	-1.14983878988986	0.666587644347158	0.483251145542701	1	1	1
ENSG00000249400	-1.13283636895638	0.760096579962272	0.372739788994111	1	1	1
ENSG00000249492	-1.11785682971751	0.809521872854844	0.308334956862667	1	1	1
ENSG00000249509	-1.15274431438078	0.634556426946839	0.51818788743394	1	1	1
ENSG00000249526	-0.847640847970398	1.10288503404747	-0.255244186077068	1	1	1
ENSG00000249610	-1.02721059167491	0.970364313551566	0.0568462781233455	1	1	1
ENSG00000249655	-1.15416906858997	0.607421324379374	0.546747744210594	1	1	1
ENSG00000249664	-1.05511900357152	0.933814244806296	0.121304758765225	1	1	1
ENSG00000249706	-1.13007492947417	0.770458959061457	0.359615970412716	1	1	1
ENSG00000249715	-1.14491096479753	0.702394552792509	0.442516412005022	1	1	1
ENSG00000249737	-1.08352800143284	0.887415997069995	0.196112004362848	1	1	1
ENSG00000249786	-1.11933462980069	0.805263507657298	0.314071122143395	1	1	1
ENSG00000249855	1.15344329342847	-0.623373834590808	-0.530069458837657	0	0	0
ENSG00000249875	-1.08729518316504	0.880310462270063	0.206984720894976	1	1	1
ENSG00000249931	-1.09420216105846	0.866539999653445	0.227662161405015	1	1	1
ENSG00000249976	-1.13034032497377	0.769493588220797	0.360846736752975	1	1	1
ENSG00000250006	-1.08889390879703	0.877211948859386	0.211681959937644	1	1	1
ENSG00000250027	-1.12243211484311	0.326461694998577	0.795970419844533	1	1	0
ENSG00000250075	-1.15436859429614	0.553208030193857	0.601160564102286	1	1	0
ENSG00000250159	-1.13845523285315	0.736379529643168	0.402075703209978	1	1	1
ENSG00000250195	-1.07522900590296	0.902185399552805	0.173043606350159	1	1	1
ENSG00000250219	-1.06859957866652	0.913207700777852	0.155391877888667	1	1	1
ENSG00000250220	-1.13402235493019	0.378610079036944	0.755412275893249	1	1	0
ENSG00000250241	-1.14094100163829	0.724386786784802	0.416554214853487	1	1	1
ENSG00000250302	-1.15289727563812	0.520583587298614	0.632313688339506	1	1	0
ENSG00000250303	-1.14836332823149	0.678805991018325	0.469557337213167	1	1	1
ENSG00000250313	-1.06864935312344	0.913127290137234	0.155522062986205	1	1	1
ENSG00000250324	-1.04869397619664	0.942892933266421	0.10580104293022	1	1	1
ENSG00000250325	-1.00230808000928	0.00463225341205894	0.997675826597219	1	1	0
ENSG00000250337	-1.15439639905139	0.554247918636575	0.600148480414815	1	1	0
ENSG00000250371	-1.12395523632404	0.791201242718528	0.332753993605515	1	1	1
ENSG00000250432	-1.08375531035772	0.196760543963571	0.886994766394147	1	1	0
ENSG00000250444	-1.08208843378079	0.192026357593228	0.890062076187563	1	1	0
ENSG00000250490	-1.03673002060443	0.958698007343268	0.0780320132611595	1	1	1
ENSG00000250508	-1.15468819270226	0.572719896366892	0.581968296335366	1	1	0
ENSG00000250565	-1.15441258311583	0.554874902038145	0.599537681077681	1	1	0
ENSG00000250608	-0.766983471114079	-0.36403904392856	1.13102251504264	1	1	0
ENSG00000250651	-1.15025193190745	0.487431212077682	0.662820719829771	1	1	0
ENSG00000250673	-1.12234263771316	0.796246312588994	0.326096325124169	1	1	1
ENSG00000250698	-1.15410548074576	0.609152654460726	0.544952826285035	1	1	1
ENSG00000250732	-0.892862203887986	1.0805429325001	-0.187680728612114	1	1	1
ENSG00000250735	-1.10936997178621	0.277243642048504	0.832126329737705	1	1	0
ENSG00000250796	-1.15423895408695	0.548847093854314	0.605391860232638	1	1	0
ENSG00000250815	-0.929154479480916	1.05829768316936	-0.129143203688444	1	1	1
ENSG00000250860	-1.05304770685163	0.936789493372543	0.116258213479083	1	1	1
ENSG00000250882	-1.14236114888515	0.716982680525972	0.425378468359176	1	1	1
ENSG00000250885	-1.0430141778013	0.950565440036149	0.0924487377651468	1	1	1
ENSG00000250938	-1.1246494977027	0.788980060917492	0.335669436785207	1	1	1
ENSG00000250958	-1.05482250839263	0.934243046023366	0.120579462369264	1	1	1
ENSG00000250966	0.10381530077144	0.944042542894195	-1.04785784366564	1	0	1
ENSG00000250982	-1.11277345161186	0.289363442100421	0.823410009511438	1	1	0
ENSG00000251022	-1.1071873814762	0.837498739521845	0.26968864195436	1	1	1
ENSG00000251026	-1.09712345820833	0.860395159138127	0.236728299070203	1	1	1
ENSG00000251046	-0.986497882041549	-0.0264783399118836	1.01297622195343	1	1	0
ENSG00000251072	-1.11633620940609	0.813794982547748	0.302541226858344	1	1	1
ENSG00000251138	-1.15469853227259	0.575485217947683	0.579213314324905	1	1	0
ENSG00000251179	-1.15213443767958	0.509436309086414	0.64269812859317	1	1	0
ENSG00000251247	-1.14745695746223	0.685562722496763	0.461894234965472	1	1	1
ENSG00000251254	-0.973813052869081	1.02427614182636	-0.0504630889572771	1	1	1
ENSG00000251273	-1.14836743679155	0.469593218886489	0.678774217905062	1	1	0
ENSG00000251279	-1.15237855244014	0.512803521456247	0.63957503098389	1	1	0
ENSG00000251288	-1.15070047253653	0.658514632966312	0.492185839570222	1	1	1
ENSG00000251298	-1.04185877354691	0.952087967793817	0.0897708057530966	1	1	1
ENSG00000251330	-0.751951206644659	1.13487417172211	-0.382922965077447	1	1	1
ENSG00000251356	-1.04208792246026	0.090300915555735	0.95178700690452	1	1	0
ENSG00000251366	-1.14509919753709	0.701238645893512	0.443860551643579	1	1	1
ENSG00000251374	-1.14669949199169	0.455832911884701	0.690866580106985	1	1	0
ENSG00000251388	-1.04136070319322	0.9527404335108	0.0886202696824167	1	1	1
ENSG00000251391	-1.15129281528988	0.498876360774944	0.652416454514939	1	1	0
ENSG00000251417	-1.11295662198833	0.290028187745486	0.822928434242848	1	1	0
