Mock_mean_down	NT_mean_down	T_mean_down	Check_Mock_NT_down	Check_Mock_T_down	Checkreverse
ENSG00000136240	1.15150809794842	-0.650063034093122	-0.501445063855301	1	1	1
ENSG00000136270	1.12603368089326	-0.784457830600848	-0.341575850292414	1	1	1
ENSG00000136271	1.13164266435145	-0.764664637732282	-0.366978026619171	1	1	1
ENSG00000136295	1.10379242757535	-0.845548572232976	-0.258243855342374	1	1	1
ENSG00000136371	1.15082126052215	-0.493509349760335	-0.657311910761813	1	1	0
ENSG00000136425	1.06573207599053	-0.917783375424602	-0.147948700565926	1	1	1
ENSG00000136444	0.851795148654004	-1.1010521999848	0.249257051330801	1	1	1
ENSG00000136448	1.09470236726878	-0.865502162451212	-0.229200204817564	1	1	1
ENSG00000136485	1.12251482123723	-0.795714991167987	-0.32679983006924	1	1	1
ENSG00000136518	1.15326876536563	-0.626417573862415	-0.526851191503216	1	1	1
ENSG00000136521	1.15461775883514	-0.565335023025591	-0.589282735809545	1	1	0
ENSG00000136522	1.14271613825463	-0.427657440982128	-0.715058697272501	1	1	0
ENSG00000136527	1.13788082105102	-0.739000481715663	-0.398880339335351	1	1	1
ENSG00000136628	1.14604505171857	-0.695233632447594	-0.450811419270975	1	1	1
ENSG00000136699	1.13391152291468	-0.755856512252539	-0.378055010662137	1	1	1
ENSG00000136710	1.12758962035862	-0.779215877033555	-0.348373743325069	1	1	1
ENSG00000136715	1.15090649681859	-0.49445524420196	-0.65645125261663	1	1	0
ENSG00000136718	1.0460016150655	-0.946569533904609	-0.0994320811608878	1	1	1
ENSG00000136720	1.15444265490165	-0.598354652028951	-0.556088002872698	1	1	1
ENSG00000136731	1.1326567520754	-0.371863696767905	-0.760793055307496	1	1	0
ENSG00000136754	1.15469926762553	-0.575866054089089	-0.578833213536442	1	1	0
ENSG00000136758	1.15071336208546	-0.492326152088131	-0.658387209997329	1	1	0
ENSG00000136783	1.15430697694881	-0.551046933253994	-0.603260043694814	1	1	0
ENSG00000136802	1.15431978810845	-0.551481691509098	-0.602838096599351	1	1	0
ENSG00000136807	1.13708648683718	-0.74254249942047	-0.394543987416712	1	1	1
ENSG00000136810	1.1509360555177	-0.656150411722263	-0.494785643795437	1	1	1
ENSG00000136813	1.15374566034275	-0.536213102796379	-0.617532557546369	1	1	0
ENSG00000136816	1.14862036420004	-0.471823869800645	-0.676796494399395	1	1	0
ENSG00000136819	1.13561101710441	-0.748887571091037	-0.386723446013373	1	1	1
ENSG00000136824	1.15423428316876	-0.605532184579725	-0.548702098589034	1	1	1
ENSG00000136826	1.1389973923084	-0.73385716181995	-0.405140230488449	1	1	1
ENSG00000136827	1.13749809523441	-0.740718703381156	-0.39677939185325	1	1	1
ENSG00000136828	1.10363146058952	-0.845921492560267	-0.257709968029259	1	1	1
ENSG00000136830	1.14011736401902	-0.728486259144116	-0.411631104874904	1	1	1
ENSG00000136840	0.979569654631871	-1.01924914980924	0.0396794951773729	1	1	1
ENSG00000136856	1.15017862093651	-0.663502290032556	-0.486676330903956	1	1	1
ENSG00000136868	1.12635584688508	-0.783386641800485	-0.342969205084594	1	1	1
ENSG00000136877	1.08607656027743	-0.882638455215167	-0.203438105062264	1	1	1
ENSG00000136878	1.1489552150375	-0.674109105442826	-0.474846109594677	1	1	1
ENSG00000136888	1.14923324324571	-0.671813403792863	-0.477419839452851	1	1	1
ENSG00000136908	1.06742791720185	-0.915090716130258	-0.152337201071594	1	1	1
ENSG00000136930	1.15128643426537	-0.652485000736401	-0.498801433528967	1	1	1
ENSG00000136932	1.15121518824928	-0.653245811248217	-0.497969377001065	1	1	1
ENSG00000136938	1.15237682402681	-0.639597729817708	-0.512779094209104	1	1	1
ENSG00000136942	1.13421900741748	-0.754620656469548	-0.379598350947926	1	1	1
ENSG00000136943	1.0600822093847	-0.926486916890618	-0.133595292494077	1	1	1
ENSG00000136986	1.14649710763379	-0.692237152600606	-0.454259955033188	1	1	1
ENSG00000137038	1.13322648773482	-0.758572342693559	-0.374654145041264	1	1	1
ENSG00000137076	1.13324167762048	-0.758512670522654	-0.374729007097822	1	1	1
ENSG00000137100	1.14379435115257	-0.709013409857993	-0.434780941294581	1	1	1
ENSG00000137124	0.986368256190425	-1.01309589694152	0.0267276407510924	1	1	1
ENSG00000137135	1.14760739128558	-0.684474182223589	-0.463133209061991	1	1	1
ENSG00000137154	1.15158040248316	-0.649254018611395	-0.502326383871763	1	1	1
ENSG00000137161	1.13990095088336	-0.729541724047007	-0.410359226836354	1	1	1
ENSG00000137166	1.15191677228268	-0.645354440066556	-0.506562332216122	1	1	1
ENSG00000137168	1.13442368855438	-0.75379204455311	-0.380631644001272	1	1	1
ENSG00000137203	1.14912910654572	-0.476448691318307	-0.672680415227409	1	1	0
ENSG00000137207	1.13233727826427	-0.370313549359615	-0.762023728904653	1	1	0
ENSG00000137210	1.1412723843797	-0.722698707259179	-0.418573677120518	1	1	1
ENSG00000137216	0.482067898508983	-1.14971866130832	0.667650762799338	1	0	1
ENSG00000137267	1.14073584195573	-0.725420506116477	-0.415315335839251	1	1	1
ENSG00000137269	1.1132580158225	-0.291124878649193	-0.822133137173312	1	1	0
ENSG00000137275	1.15371462032145	-0.618172333365437	-0.535542286956009	1	1	1
ENSG00000137285	1.11699263449046	-0.811963456871942	-0.305029177618518	1	1	1
ENSG00000137288	1.14784411772164	-0.682735711767405	-0.465108405954233	1	1	1
ENSG00000137309	0.97414010330326	-1.02399490146977	0.0498547981665128	1	1	1
ENSG00000137312	1.1330274243306	-0.759352094719388	-0.37367532961121	1	1	1
ENSG00000137343	1.13862979192445	-0.735572670837734	-0.403057121086721	1	1	1
ENSG00000137364	1.1544346484629	-0.555758484065711	-0.598676164397187	1	1	0
ENSG00000137409	0.914897804502013	-1.06754848878426	0.152650684282247	1	1	1
ENSG00000137413	1.14496454114817	-0.702066797563313	-0.442897743584857	1	1	1
ENSG00000137497	1.14673904720149	-0.690596518007186	-0.456142529194301	1	1	1
ENSG00000137547	1.15352132562578	-0.621942666917433	-0.53157865870835	1	1	1
ENSG00000137563	1.14034668220942	-0.727358210861543	-0.412988471347879	1	1	1
ENSG00000137575	1.15403516105189	-0.610960699003012	-0.543074462048882	1	1	1
ENSG00000137693	1.15429806217306	-0.550748505568199	-0.603549556604859	1	1	0
ENSG00000137710	1.1515446148102	-0.501888952877715	-0.649655661932486	1	1	0
ENSG00000137713	1.1467208755264	-0.690720674743113	-0.456000200783283	1	1	1
ENSG00000137714	1.13084389016857	-0.363199117363682	-0.767644772804885	1	1	0
ENSG00000137776	1.1188081372558	-0.312015176379973	-0.806792960875827	1	1	0
ENSG00000137802	0.984991663397878	-1.01436130026101	0.0293696368631328	1	1	1
ENSG00000137807	1.14565170012768	-0.69777238461328	-0.447879315514402	1	1	1
ENSG00000137812	1.15469788578121	-0.579492404881474	-0.575205480899734	1	1	1
ENSG00000137815	1.15224354679995	-0.510921262332982	-0.641322284466972	1	1	0
ENSG00000137818	1.1501457060231	-0.48633931263661	-0.663806393386489	1	1	0
ENSG00000137822	1.05477707621616	-0.934308664934798	-0.12046841128136	1	1	1
ENSG00000137834	1.1174611111068	-0.810644229007145	-0.306816882099659	1	1	1
ENSG00000137845	1.15345865343867	-0.623095813599225	-0.530362839839448	1	1	1
ENSG00000137876	1.15176420241498	-0.647152126649738	-0.504612075765242	1	1	1
ENSG00000137941	1.15465103757304	-0.586584896390917	-0.568066141182127	1	1	1
ENSG00000137947	1.14902120851668	-0.475451547205766	-0.673569661310916	1	1	0
ENSG00000137962	1.15326408618448	-0.526767620526669	-0.626496465657817	1	1	0
ENSG00000137965	1.11251910967962	-0.288442596922178	-0.824076512757439	1	1	0
ENSG00000137970	1.13205872919126	-0.763088429970462	-0.368970299220798	1	1	1
ENSG00000137996	1.14512465841524	-0.444043313038685	-0.701081345376557	1	1	0
ENSG00000138029	1.14924202784074	-0.671739864219294	-0.477502163621441	1	1	1
ENSG00000138030	0.978940237919709	-1.01980681195429	0.0408665740345844	1	1	1
ENSG00000138061	1.15427477400456	-0.549983942054196	-0.60429083195036	1	1	0
ENSG00000138069	1.15449866965896	-0.595947364585679	-0.558551305073284	1	1	1
ENSG00000138071	1.15294725787824	-0.631559610942583	-0.521387646935657	1	1	1
ENSG00000138073	1.13309626637221	-0.759082904980767	-0.37401336139144	1	1	1
ENSG00000138074	1.14967160179488	-0.668063511476391	-0.481608090318492	1	1	1
ENSG00000138078	1.12637035298029	-0.78333823902913	-0.343032113951159	1	1	1
ENSG00000138085	1.15391862139377	-0.613754166322663	-0.54016445507111	1	1	1
ENSG00000138107	1.09753863515709	-0.859505070676155	-0.238033564480932	1	1	1
ENSG00000138160	1.15461031433556	-0.589805818048332	-0.564804496287231	1	1	1
ENSG00000138166	1.15249314595903	-0.514443163784792	-0.638049982174239	1	1	0
ENSG00000138175	1.14956380860482	-0.480562546103074	-0.66900126250174	1	1	0
ENSG00000138185	1.07424025030394	-0.903870603638636	-0.170369646665302	1	1	1
ENSG00000138190	1.14923807133116	-0.477465077679905	-0.671772993651252	1	1	0
ENSG00000138279	1.15414785486384	-0.608010100997695	-0.546137753866149	1	1	1
ENSG00000138326	1.14576374624366	-0.697055454632823	-0.44870829161084	1	1	1
ENSG00000138363	1.1541054124813	-0.609154461037313	-0.544950951443988	1	1	1
ENSG00000138385	1.14624338807035	-0.6939296883019	-0.452313699768452	1	1	1
ENSG00000138413	0.902158790598842	-1.07524454765008	0.173085757051243	1	1	1
ENSG00000138448	1.14598916194883	-0.450391030773515	-0.695598131175315	1	1	0
ENSG00000138459	1.15043986245397	-0.661045872280233	-0.489393990173732	1	1	1
ENSG00000138495	1.15177961275188	-0.504806807446158	-0.646972805305719	1	1	0
ENSG00000138594	1.148301516028	-0.679282680929238	-0.469018835098758	1	1	1
ENSG00000138604	1.15342666031399	-0.52975372562618	-0.623672934687807	1	1	0
ENSG00000138629	1.12554528709827	-0.786068086893039	-0.339477200205234	1	1	1
ENSG00000138646	1.14713554084378	-0.459287246272857	-0.687848294570927	1	1	0
ENSG00000138660	1.1343411937011	-0.380214606829974	-0.754126586871126	1	1	0
ENSG00000138663	1.15310281300179	-0.629138733733903	-0.523964079267892	1	1	1
ENSG00000138668	1.15376261585915	-0.536584041466495	-0.61717857439265	1	1	0
ENSG00000138674	1.15021215255394	-0.663191279846758	-0.487020872707178	1	1	1
ENSG00000138757	1.15300799058282	-0.522379784081159	-0.630628206501657	1	1	0
ENSG00000138758	1.14822549723117	-0.679865552981089	-0.468359944250084	1	1	1
ENSG00000138760	1.14660862254264	-0.691484258949198	-0.455124363593446	1	1	1
ENSG00000138768	1.15469721277909	-0.579748627254433	-0.574948585524657	1	1	1
ENSG00000138772	1.15469233446799	-0.573576612798253	-0.581115721669739	1	1	0
ENSG00000138778	1.15454077510841	-0.560636116934406	-0.593904658174004	1	1	0
ENSG00000138801	1.14888840986903	-0.674651820670336	-0.474236589198695	1	1	1
ENSG00000138814	1.11854183137988	-0.310980503893593	-0.807561327486291	1	1	0
ENSG00000138867	1.14500082117266	-0.701844291908366	-0.443156529264295	1	1	1
ENSG00000138942	1.1527552045128	-0.634399829475672	-0.51835537503713	1	1	1
ENSG00000139044	0.954675820329679	-1.03987285002048	0.0851970296908034	1	1	1
ENSG00000139146	1.15365444368149	-0.619383871502936	-0.534270572178549	1	1	1
ENSG00000139190	1.07444492494295	-0.903522991338482	-0.170921933604471	1	1	1
ENSG00000139218	1.15014898976423	-0.486372882674428	-0.663776107089802	1	1	0
ENSG00000139239	1.11620862730567	-0.814148695052409	-0.302059932253262	1	1	1
ENSG00000139291	1.14020402318776	-0.728061149125819	-0.412142874061942	1	1	1
ENSG00000139324	1.13581060578537	-0.38776452228177	-0.748046083503597	1	1	0
ENSG00000139343	1.14654425609776	-0.691919511530044	-0.454624744567715	1	1	1
ENSG00000139354	1.05781244117775	-0.929873338277066	-0.127939102900685	1	1	1
ENSG00000139372	1.15455036004383	-0.561147576604401	-0.593402783439431	1	1	0
ENSG00000139428	1.15351694789589	-0.622024224662131	-0.531492723233754	1	1	1
ENSG00000139433	1.04088548178452	-0.953360816696044	-0.0875246650884789	1	1	1
ENSG00000139505	1.14988788648971	-0.483738754915572	-0.666149131574133	1	1	0
ENSG00000139514	1.15408881980957	-0.609590484828114	-0.544498334981456	1	1	1
ENSG00000139546	1.15469929537358	-0.578816940370242	-0.575882355003337	1	1	1
ENSG00000139641	1.13814106106094	-0.737819438216729	-0.400321622844212	1	1	1
ENSG00000139644	1.14667963617047	-0.691001872265735	-0.455677763904731	1	1	1
ENSG00000139645	1.14694228674109	-0.689197299289782	-0.457744987451306	1	1	1
ENSG00000139651	1.1501366628839	-0.663889739434103	-0.4862469234498	1	1	1
ENSG00000139687	1.13784640391328	-0.39869050584273	-0.739155898070551	1	1	0
ENSG00000139719	1.15407448367311	-0.609962378145861	-0.544112105527247	1	1	1
ENSG00000139726	1.15060000509804	-0.659500484740563	-0.491099520357479	1	1	1
ENSG00000139842	1.04716079118094	-0.102165270019509	-0.944995521161427	1	1	0
ENSG00000139880	1.01823207396164	-0.98071182011171	-0.0375202538499264	1	1	1
ENSG00000139921	1.0962011726843	-0.233843936843398	-0.862357235840898	1	1	0
ENSG00000139970	1.15404371183015	-0.610746229726381	-0.54329748210377	1	1	1
ENSG00000139998	1.05826810167684	-0.929198381577831	-0.129069720099012	1	1	1
ENSG00000140105	1.14544302133795	-0.699094821344705	-0.446348199993243	1	1	1
ENSG00000140157	1.08703125338647	-0.206214143416359	-0.88081710997011	1	1	0
ENSG00000140264	1.14156751952729	-0.721175577261236	-0.420391942266057	1	1	1
ENSG00000140280	1.15427196979239	-0.604378686922481	-0.549893282869911	1	1	1
ENSG00000140307	1.15264205546381	-0.516636699955458	-0.636005355508349	1	1	0
ENSG00000140319	1.1500758359514	-0.664448088932484	-0.485627747018913	1	1	1
ENSG00000140320	1.15441206020784	-0.599557684070071	-0.554854376137766	1	1	1
ENSG00000140326	1.10586951191017	-0.840666344368087	-0.265203167542086	1	1	1
ENSG00000140332	0.869854939036437	-1.09258565488159	0.22273071584515	1	1	1
ENSG00000140350	1.13950785998158	-0.731436884504087	-0.408070975477493	1	1	1
ENSG00000140365	1.14923663805488	-0.671784991885126	-0.477451646169758	1	1	1
ENSG00000140374	1.15437929776205	-0.553603049427318	-0.600776248334737	1	1	0
ENSG00000140391	1.15116129221204	-0.653815928968229	-0.497345363243811	1	1	1
ENSG00000140395	1.15468261888584	-0.582912416353343	-0.571770202532495	1	1	1
ENSG00000140406	1.12976775815214	-0.771568686161426	-0.358199071990716	1	1	1
ENSG00000140416	1.13227849917578	-0.762249040848239	-0.370029458327545	1	1	1
ENSG00000140443	1.15071206138467	-0.658400078268817	-0.492311983115852	1	1	1
ENSG00000140451	1.13351656073207	-0.757428558358204	-0.376088002373862	1	1	1
ENSG00000140474	1.14399364486269	-0.707860376725131	-0.436133268137554	1	1	1
ENSG00000140497	1.12064511456401	-0.801394943512486	-0.319250171051527	1	1	1
ENSG00000140521	1.14499541882872	-0.701877453369608	-0.443117965459117	1	1	1
ENSG00000140545	1.07006729808989	-0.9108221309985	-0.159245167091385	1	1	1
ENSG00000140553	1.13896820688954	-0.733994187546374	-0.404974019343168	1	1	1
ENSG00000140564	1.15299587097096	-0.630815438584808	-0.522180432386148	1	1	1
ENSG00000140575	1.15374935047888	-0.61745579402857	-0.536293556450307	1	1	1
ENSG00000140612	1.14817268178718	-0.680268352544499	-0.467904329242676	1	1	1
ENSG00000140632	1.14889334951131	-0.474281543165275	-0.674611806346031	1	1	0
ENSG00000140688	1.14013098618751	-0.728419529200576	-0.411711456986935	1	1	1
ENSG00000140691	0.894703051428409	-1.07951435072333	0.184811299294922	1	1	1
ENSG00000140750	1.14684687058592	-0.689856641769705	-0.456990228816218	1	1	1
ENSG00000140829	1.13957435805831	-0.731118241884382	-0.408456116173925	1	1	1
ENSG00000140848	1.11443863385177	-0.295456258925059	-0.818982374926714	1	1	0
ENSG00000140854	1.15320063768608	-0.627553404424924	-0.525647233261155	1	1	1
ENSG00000140931	0.994819363553677	0.0102819819561725	-1.00510134550985	1	1	0
ENSG00000140941	1.12476128841857	-0.788619529143443	-0.336141759275125	1	1	1
ENSG00000140943	1.14899260816004	-0.475188752528346	-0.673803855631695	1	1	0
ENSG00000140983	0.996976689159529	-1.00299613535646	0.00601944619692716	1	1	1
ENSG00000140990	1.1154358468285	-0.816275757771448	-0.299160089057056	1	1	1
ENSG00000140995	1.1261149663468	-0.784188240706843	-0.341926725639954	1	1	1
ENSG00000141027	1.11607633863948	-0.814514688219278	-0.301561650420198	1	1	1
ENSG00000141076	1.1432622296814	-0.712036263029543	-0.43122596665186	1	1	1
ENSG00000141127	1.13348642326781	-0.375938609486413	-0.757547813781396	1	1	0
ENSG00000141252	1.1519352297466	-0.645133501345506	-0.506801728401094	1	1	1
ENSG00000141349	0.894068830275979	-1.07986985587018	0.185801025594202	1	1	1
ENSG00000141367	1.15470046594441	-0.577704437475349	-0.576996028469056	1	1	1
ENSG00000141380	1.15046085609204	-0.660845052672764	-0.489615803419277	1	1	1
ENSG00000141424	1.13394118849143	-0.75573774123371	-0.378203447257717	1	1	1
ENSG00000141429	1.09506139337977	-0.230307733229074	-0.8647536601507	1	1	0
ENSG00000141452	1.11675691823981	-0.81262339844542	-0.304133519794394	1	1	1
ENSG00000141456	1.14939455387023	-0.478941756728263	-0.670452797141971	1	1	0
ENSG00000141458	1.0337092891812	-0.962482100090563	-0.0712271890906393	1	1	1
ENSG00000141480	0.742354942691438	-1.13712907183768	0.394774129146241	1	1	1
ENSG00000141503	1.07722512781314	-0.898736873008258	-0.178488254804886	1	1	1
ENSG00000141504	1.14401346982868	-0.436268436568209	-0.707745033260473	1	1	0
ENSG00000141510	0.947814467222661	-1.04507778764276	0.0972633204200974	1	1	1
ENSG00000141522	1.11752080886543	-0.810475384746892	-0.307045424118538	1	1	1
ENSG00000141543	1.13551820064888	-0.749277176549222	-0.38624102409966	1	1	1
ENSG00000141551	1.1427460917235	-0.714894916627168	-0.427851175096328	1	1	1
ENSG00000141552	1.08664711728368	-0.881552078838316	-0.205095038445365	1	1	1
ENSG00000141562	1.06784707305999	-0.914419228250551	-0.153427844809443	1	1	1
ENSG00000141582	1.13553023660295	-0.749226715672221	-0.386303520930724	1	1	1
ENSG00000141644	1.11323333089908	-0.822198410363423	-0.291034920535659	1	1	1
ENSG00000141698	1.15363972509122	-0.619674716629999	-0.53396500846122	1	1	1
ENSG00000141699	1.14664983267227	-0.691204604681902	-0.455445227990366	1	1	1
ENSG00000141741	1.13428307094418	-0.754361823440802	-0.379921247503373	1	1	1
ENSG00000141759	1.13859687127781	-0.735725216949131	-0.402871654328681	1	1	1
ENSG00000141858	1.13332005547358	-0.758204380031572	-0.375115675442003	1	1	1
ENSG00000141867	1.14789850418892	-0.682331760187936	-0.465566744000982	1	1	1
ENSG00000141873	0.98428444570191	-1.01500749943945	0.0307230537375397	1	1	1
ENSG00000141933	0.973792797970774	-1.02429354260004	0.0505007446292661	1	1	1
ENSG00000141959	1.01676821215067	-0.982342756244259	-0.0344254559064099	1	1	1
ENSG00000141971	1.15418003233962	-0.547067695949869	-0.607112336389749	1	1	0
ENSG00000141985	1.12910164332114	-0.773947835218837	-0.355153808102305	1	1	1
ENSG00000141994	1.07757417409496	-0.898127349880176	-0.179446824214787	1	1	1
ENSG00000142002	1.13655704212168	-0.744853059153718	-0.391703982967963	1	1	1
ENSG00000142039	0.9377315705812	-1.05238495905568	0.114653388474484	1	1	1
ENSG00000142156	0.898107990958505	-1.07758524166544	0.179477250706933	1	1	1
ENSG00000142166	1.15283589370633	-0.519610802612751	-0.633225091093576	1	1	0
ENSG00000142168	1.14637817658294	-0.693034018058154	-0.453344158524786	1	1	1
ENSG00000142188	1.1511986352394	-0.497777234203718	-0.653421401035683	1	1	0
ENSG00000142192	1.03346727642898	-0.962781888309534	-0.0706853881194458	1	1	1
ENSG00000142208	1.11240166785641	-0.824383415414591	-0.288018252441823	1	1	1
ENSG00000142227	1.14161623056411	-0.720922360390385	-0.420693870173726	1	1	1
ENSG00000142230	1.14155619205281	-0.721234386321704	-0.420321805731101	1	1	1
ENSG00000142330	1.15465234988212	-0.568190356216178	-0.586461993665942	1	1	0
ENSG00000142453	1.14524928838812	-0.700308043995605	-0.444941244392514	1	1	1
ENSG00000142507	1.15465218907375	-0.586477143678548	-0.568175045395205	1	1	1
ENSG00000142530	1.14082184142541	-0.415833611268336	-0.724988230157069	1	1	0
ENSG00000142534	1.10408860510737	-0.84486039509993	-0.259228210007436	1	1	1
ENSG00000142541	1.13051171655999	-0.768866869869329	-0.361644846690664	1	1	1
ENSG00000142546	1.06238798024627	-0.922983263293284	-0.139404716952981	1	1	1
ENSG00000142634	1.15238804930364	-0.639450153735248	-0.512937895568389	1	1	1
ENSG00000142655	1.14551622125057	-0.698632810779297	-0.446883410471273	1	1	1
ENSG00000142657	1.13287179797168	-0.75995880982668	-0.372912988144999	1	1	1
ENSG00000142669	1.02312135382366	-0.975152115047317	-0.0479692387763444	1	1	1
ENSG00000142733	0.763007672628052	-1.13207992748203	0.36907225485398	1	1	1
ENSG00000142784	1.11202472473316	-0.825364842746097	-0.286659881987068	1	1	1
ENSG00000142794	1.14479609039505	-0.441702086720803	-0.703094003674252	1	1	0
ENSG00000142864	1.14217773055534	-0.717964744398724	-0.42421298615662	1	1	1
ENSG00000142871	1.15151074249979	-0.650033614569748	-0.501477127930044	1	1	1
ENSG00000142892	1.13825782838685	-0.400971734486344	-0.737286093900506	1	1	0
ENSG00000142937	1.12056853584479	-0.80162348428807	-0.318945051556719	1	1	1
ENSG00000142945	1.15003380775075	-0.664831606306224	-0.485202201444521	1	1	1
ENSG00000142949	1.04772732318276	-0.944221357122474	-0.10350596606029	1	1	1
ENSG00000143061	0.880954555604832	-1.08695953062868	0.206004975023847	1	1	1
ENSG00000143106	1.15448883437978	-0.596392484176183	-0.558096350203598	1	1	1
ENSG00000143147	1.1071256218531	-0.837648437238921	-0.269477184614179	1	1	1
ENSG00000143149	1.15468908878124	-0.581797766501767	-0.572891322279467	1	1	1
ENSG00000143155	1.14598521942764	-0.450361424283566	-0.695623795144079	1	1	0
ENSG00000143158	1.15468401917874	-0.582691017901212	-0.57199300127753	1	1	1
ENSG00000143162	1.12862001744334	-0.775645387136278	-0.352974630307063	1	1	1
ENSG00000143179	1.05076005307498	-0.940021417556759	-0.110738635518226	1	1	1
ENSG00000143183	1.15460837773812	-0.564670086498273	-0.589938291239844	1	1	0
ENSG00000143198	1.15456240910364	-0.561814058286577	-0.592748350817069	1	1	0
ENSG00000143222	1.13677217911604	-0.743918877352299	-0.392853301763738	1	1	1
ENSG00000143228	1.14602363031318	-0.450650141937977	-0.695373488375198	1	1	0
ENSG00000143252	1.14691476732074	-0.689387911892592	-0.457526855428153	1	1	1
ENSG00000143256	1.15317606424971	-0.525219523959296	-0.627956540290417	1	1	0
ENSG00000143321	1.14501936833417	-0.701730365966515	-0.443289002367657	1	1	1
ENSG00000143324	1.15146788326042	-0.500959043670951	-0.650508839589475	1	1	0
ENSG00000143337	1.1489647660389	-0.674031239370894	-0.474933526668008	1	1	1
ENSG00000143367	1.15372563444978	-0.535779118388371	-0.617946516061409	1	1	0
ENSG00000143368	1.15341652426101	-0.623854218173754	-0.529562306087259	1	1	1
ENSG00000143384	1.10388198136673	-0.845340766433787	-0.258541214932943	1	1	1
ENSG00000143393	1.06042540626743	-0.925969532900332	-0.134455873367093	1	1	1
ENSG00000143401	1.13344181016852	-0.37571764013461	-0.757724170033913	1	1	0
ENSG00000143418	1.14631818767779	-0.693433610879392	-0.452884576798401	1	1	1
ENSG00000143420	1.09564262137448	-0.863535476778578	-0.232107144595898	1	1	1
ENSG00000143436	1.1483005569817	-0.679290057483572	-0.469010499498128	1	1	1
ENSG00000143479	1.12604173463554	-0.784431140101659	-0.341610594533881	1	1	1
ENSG00000143486	1.07783729000777	-0.897666581864203	-0.180170708143561	1	1	1
ENSG00000143493	1.15389405566432	-0.614315212520627	-0.539578843143692	1	1	1
ENSG00000143499	1.13921310449295	-0.406373201139378	-0.732839903353571	1	1	0
ENSG00000143514	1.13219708749045	-0.762560540855609	-0.369636546634845	1	1	1
ENSG00000143537	1.09237466245271	-0.870283300999956	-0.222091361452758	1	1	1
ENSG00000143543	1.14956962720661	-0.668950912349346	-0.480618714857259	1	1	1
ENSG00000143545	1.15352485219074	-0.6218768532086	-0.531647998982136	1	1	1
ENSG00000143549	1.14642970112711	-0.692689556171911	-0.4537401449552	1	1	1
ENSG00000143553	1.05620830667635	-0.93223038322298	-0.123977923453371	1	1	1
ENSG00000143569	1.13620036537529	-0.746388004175249	-0.389812361200039	1	1	1
ENSG00000143575	1.14922474545891	-0.671884482394415	-0.477340263064499	1	1	1
ENSG00000143621	1.14746767493123	-0.685485576785163	-0.461982098146063	1	1	1
ENSG00000143641	1.14723715406705	-0.687131502491853	-0.460105651575194	1	1	1
ENSG00000143653	1.15334736917716	-0.625071871632025	-0.528275497545134	1	1	1
ENSG00000143727	1.10864225844084	-0.833935608636994	-0.274706649803842	1	1	1
ENSG00000143742	1.15249442738845	-0.638032698469529	-0.514461728918925	1	1	1
ENSG00000143753	1.12388781522713	-0.79141533086273	-0.332472484364397	1	1	1
ENSG00000143756	1.15022639869552	-0.487167626361064	-0.663058772334452	1	1	0
ENSG00000143761	1.13157361132469	-0.76492462631727	-0.366648985007424	1	1	1
ENSG00000143771	1.13560685099585	-0.748905081974251	-0.386701769021599	1	1	1
ENSG00000143774	1.13392540506759	-0.755800944970862	-0.378124460096732	1	1	1
ENSG00000143799	1.14540037774046	-0.699363052425425	-0.44603732531504	1	1	1
ENSG00000143815	1.15467079811431	-0.58451251453306	-0.570158283581245	1	1	1
ENSG00000143819	1.14832006970232	-0.679139857384563	-0.469180212317756	1	1	1
ENSG00000143870	1.15376235133759	-0.617184121925405	-0.536578229412187	1	1	1
ENSG00000143933	1.15336145031383	-0.624826583727335	-0.528534866586496	1	1	1
ENSG00000143947	1.04750730983243	-0.102984921660384	-0.944522388172047	1	1	0
ENSG00000143970	0.970590727998153	-1.02701967492024	0.0564289469220873	1	1	1
ENSG00000143977	1.15358841019655	-0.620672843353628	-0.532915566842924	1	1	1
ENSG00000144021	1.08204167940801	-0.890147397012263	-0.191894282395751	1	1	1
ENSG00000144028	1.14872316857347	-0.675980044651444	-0.472743123922027	1	1	1
ENSG00000144040	1.11360610711708	-0.821210085695852	-0.292396021421224	1	1	1
ENSG00000144043	1.14359690751152	-0.710144342193269	-0.433452565318252	1	1	1
ENSG00000144118	1.15464342477384	-0.567375797652839	-0.587267627121004	1	1	0
ENSG00000144136	1.15295992138704	-0.6313667966052	-0.521593124781838	1	1	1
ENSG00000144224	1.14813406117313	-0.467572273999308	-0.680561787173817	1	1	0
ENSG00000144231	1.12954198909741	-0.772379210063905	-0.357162779033501	1	1	1
ENSG00000144381	1.14917156087485	-0.672328006508625	-0.47684355436622	1	1	1
ENSG00000144485	1.12807869816752	-0.777531358431886	-0.350547339735636	1	1	1
ENSG00000144524	0.869007105311965	-1.09300183525662	0.223994729944655	1	1	1
ENSG00000144567	1.14569701903589	-0.448214022199234	-0.697482996836661	1	1	0
ENSG00000144591	1.08803564744751	-0.878881710120317	-0.209153937327193	1	1	1
ENSG00000144635	1.15458193004019	-0.591623624176866	-0.562958305863323	1	1	1
ENSG00000144647	1.13565732011097	-0.748692803706951	-0.386964516404018	1	1	1
ENSG00000144655	1.14526855754189	-0.700187986398135	-0.445080571143752	1	1	1
ENSG00000144677	1.15416116160734	-0.607642154354509	-0.546519007252828	1	1	1
ENSG00000144711	1.13737346717259	-0.741273515029301	-0.396099952143286	1	1	1
